feedback_id,request_id,resident_id,rating,feedback_text,sentiment_label,dataset_version
fbk-11173,req-005385,res-06076,3,work quality exceeded expectations; thank you maintenance team. rating given: 3/5. total downtime felt like 85 hours from resident perspective. reference token 9283ab55.,positive,v1.0.0
fbk-11174,req-012089,res-01993,4,average experience — problem solved with follow-up visit. rating given: 4/5. total downtime felt like 91 hours from resident perspective. reference token dce75433.,neutral,v1.0.0
fbk-11175,req-003324,res-06417,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 58 hours from resident perspective. reference token 85b9f8c1.,positive,v1.0.0
fbk-11176,req-006420,res-01074,2,technician left site without verifying complete resolution. rating given: 2/5. total downtime felt like 103 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-11177,req-013626,res-00130,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 99 hours from resident perspective. reference token ed33b9cc.,positive,v1.0.0
fbk-11178,req-005765,res-06305,1,technician left site without verifying complete resolution. rating given: 1/5. total downtime felt like 18 hours from resident perspective. request closure confirmation via email. reference token 7b00153c.,negative,v1.0.0
fbk-11179,req-018330,res-00329,5,resolution acceptable; communication could be improved. rating given: 5/5. total downtime felt like 113 hours from resident perspective. request closure confirmation via email. reference token f1de11a0.,neutral,v1.0.0
fbk-11180,req-017117,res-03495,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 80 hours from resident perspective. reference token d591f861.,positive,v1.0.0
fbk-11181,req-002468,res-01577,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 69 hours from resident perspective. reference token ba3aa056.,positive,v1.0.0
fbk-11182,req-007910,res-04581,4,work quality exceeded expectations; thank you maintenance team. rating given: 4/5. total downtime felt like 115 hours from resident perspective. reference token 3348dd9e.,positive,v1.0.0
fbk-11183,req-013757,res-01175,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 48 hours from resident perspective. reference token a36b4c06.,positive,v1.0.0
fbk-11184,req-015915,res-00197,5,issue was fixed but took longer than expected. rating given: 5/5. total downtime felt like 68 hours from resident perspective. reference token 70f90253.,neutral,v1.0.0
fbk-11185,req-018074,res-05254,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 69 hours from resident perspective. reference token f33d88a4.,positive,v1.0.0
fbk-11186,req-015895,res-06246,3,unacceptable delay and repeated visits without permanent fix. rating given: 3/5. total downtime felt like 92 hours from resident perspective. reference token 41d34b0e.,negative,v1.0.0
fbk-11187,req-020523,res-05670,3,resolution acceptable; communication could be improved. rating given: 3/5. total downtime felt like 52 hours from resident perspective. request closure confirmation via email. reference token 7a716f9a.,neutral,v1.0.0
fbk-11188,req-018395,res-02682,4,technician was professional and resolved the issue quickly. rating given: 4/5. total downtime felt like 83 hours from resident perspective. reference token 3ddc0fa1.,positive,v1.0.0
fbk-11189,req-017534,res-02286,4,technician was professional and resolved the issue quickly. rating given: 4/5. total downtime felt like 108 hours from resident perspective. reference token e2cd3f45.,positive,v1.0.0
fbk-11190,req-019324,res-03429,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 114 hours from resident perspective. reference token b9f33403.,positive,v1.0.0
fbk-11191,req-010153,res-02774,3,average experience — problem solved with follow-up visit. rating given: 3/5. total downtime felt like 67 hours from resident perspective. reference token 35cea900.,neutral,v1.0.0
fbk-11192,req-011307,res-03319,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 25 hours from resident perspective. reference token 857cf6fc.,positive,v1.0.0
fbk-11193,req-002826,res-02984,4,average experience — problem solved with follow-up visit. rating given: 4/5. total downtime felt like 34 hours from resident perspective. reference token b081a674.,neutral,v1.0.0
fbk-11194,req-017229,res-06035,3,poor communication; had to escalate to management. rating given: 3/5. total downtime felt like 42 hours from resident perspective. request closure confirmation via email. reference token 31dd0a20.,negative,v1.0.0
fbk-11195,req-004940,res-02114,4,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 69 hours from resident perspective. reference token 41b3885a.,positive,v1.0.0
fbk-11196,req-021341,res-06075,3,unacceptable delay and repeated visits without permanent fix. rating given: 3/5. total downtime felt like 39 hours from resident perspective. reference token 1e70c284.,negative,v1.0.0
fbk-11197,req-020411,res-00115,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 33 hours from resident perspective. reference token db7c5f17.,positive,v1.0.0
fbk-11198,req-011562,res-05515,3,issue was fixed but took longer than expected. rating given: 3/5. total downtime felt like 95 hours from resident perspective. reference token 95617f30.,neutral,v1.0.0
fbk-11199,req-002200,res-02550,3,resolution acceptable; communication could be improved. rating given: 3/5. total downtime felt like 29 hours from resident perspective. request closure confirmation via email. reference token f3808739.,neutral,v1.0.0
fbk-11200,req-009705,res-03734,4,resolution acceptable; communication could be improved. rating given: 4/5. total downtime felt like 84 hours from resident perspective. request closure confirmation via email. reference token e264d405.,neutral,v1.0.0
fbk-11201,req-002828,res-06467,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 75 hours from resident perspective. reference token d23e2b99.,positive,v1.0.0
fbk-11202,req-012921,res-03775,3,technician left site without verifying complete resolution. rating given: 3/5. total downtime felt like 62 hours from resident perspective. request closure confirmation via email.,negative,v1.0.0
fbk-11203,req-004681,res-02151,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 119 hours from resident perspective. reference token cd749975.,positive,v1.0.0
fbk-11204,req-001742,res-04782,4,very satisfied with the response time and communication. rating given: 4/5. total downtime felt like 83 hours from resident perspective. reference token 9e0d4604.,positive,v1.0.0
fbk-11205,req-013288,res-01899,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 50 hours from resident perspective. reference token 2e7ba542.,positive,v1.0.0
fbk-11206,req-012346,res-06395,2,poor communication; had to escalate to management. rating given: 2/5. total downtime felt like 60 hours from resident perspective. request closure confirmation via email. reference token 550e87f2.,negative,v1.0.0
fbk-11207,req-008877,res-04094,3,technician was professional and resolved the issue quickly. rating given: 3/5. total downtime felt like 101 hours from resident perspective. reference token f4a4b7a3.,positive,v1.0.0
fbk-11208,req-012469,res-05856,4,work quality exceeded expectations; thank you maintenance team. rating given: 4/5. total downtime felt like 46 hours from resident perspective. reference token 632570a8.,positive,v1.0.0
fbk-11209,req-014700,res-05767,4,issue was fixed but took longer than expected. rating given: 4/5. total downtime felt like 75 hours from resident perspective. reference token 73a5d018.,neutral,v1.0.0
fbk-11210,req-007942,res-00068,3,issue was fixed but took longer than expected. rating given: 3/5. total downtime felt like 35 hours from resident perspective. reference token 8691001d.,neutral,v1.0.0
fbk-11211,req-016354,res-00952,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 76 hours from resident perspective. reference token 93b2f32a.,positive,v1.0.0
fbk-11212,req-009776,res-03959,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 18 hours from resident perspective. reference token c5f34f8a.,positive,v1.0.0
fbk-11213,req-013461,res-00261,5,very satisfied with the response time and communication. rating given: 5/5. total downtime felt like 102 hours from resident perspective. reference token 723b0ab8.,positive,v1.0.0
fbk-11214,req-017118,res-01342,5,work quality exceeded expectations; thank you maintenance team. rating given: 5/5. total downtime felt like 25 hours from resident perspective. reference token 9868a10c.,positive,v1.0.0
fbk-11215,req-008665,res-05595,5,technician was professional and resolved the issue quickly. rating given: 5/5. total downtime felt like 52 hours from resident perspective. reference token d54bcb0e.,positive,v1.0.0
